odb8_og_id	bee_gene_ids	mouse_gene_ids	stickleback_gene_ids
EOG8KM0GW	GB41082;GB47566;GB46371	ENSMUSG00000042228;ENSMUSG00000027579;ENSMUSG00000028874;ENSMUSG00000014453;ENSMUSG00000029217;ENSMUSG00000019779;ENSMUSG00000019843;ENSMUSG00000054892;ENSMUSG00000027646;ENSMUSG00000031377;ENSMUSG00000000409;ENSMUSG00000020395;ENSMUSG00000014932;ENSMUSG00000031264;ENSMUSG00000003283	ENSGACG00000017483;ENSGACG00000010799;ENSGACG00000005548;ENSGACG00000018577;ENSGACG00000017071;ENSGACG00000010298;ENSGACG00000004157;ENSGACG00000003658;ENSGACG00000011349;ENSGACG00000010180;ENSGACG00000005767;ENSGACG00000006450;ENSGACG00000018485;ENSGACG00000014381;ENSGACG00000006319;ENSGACG00000007232;ENSGACG00000018586
EOG8KM0H0	GB54433;GB54435	ENSMUSG00000029145	ENSGACG00000010680
EOG8KM0HC	GB40800;GB45303	ENSMUSG00000021460;ENSMUSG00000048040;ENSMUSG00000028601;ENSMUSG00000048355;ENSMUSG00000054408	ENSGACG00000018654;ENSGACG00000014569;ENSGACG00000016427
EOG8KM0JP	GB51224	ENSMUSG00000048007;ENSMUSG00000039016;ENSMUSG00000071229;ENSMUSG00000045455	ENSGACG00000017485;ENSGACG00000000038
EOG8KPVN2	GB45612	ENSMUSG00000035429;ENSMUSG00000020154;ENSMUSG00000030223;ENSMUSG00000025314	ENSGACG00000000623;ENSGACG00000008054;ENSGACG00000007601;ENSGACG00000011062
EOG8KPVNQ	GB53046;GB41616;GB44771;GB44770;GB53045;GB44772;GB44751;GB53043	ENSMUSG00000024030;ENSMUSG00000032131	ENSGACG00000005285;ENSGACG00000020409
EOG8KPVNS	GB51893;GB40466;GB41872	ENSMUSG00000038762;ENSMUSG00000028953;ENSMUSG00000003234	ENSGACG00000004656;ENSGACG00000001388;ENSGACG00000004604
EOG8KPVNX	GB51062	ENSMUSG00000061731;ENSMUSG00000028838	ENSGACG00000006234;ENSGACG00000006916;ENSGACG00000003017;ENSGACG00000002741
EOG8KPVP1	GB48632	ENSMUSG00000044912;ENSMUSG00000016200	ENSGACG00000010852;ENSGACG00000008395;ENSGACG00000005714
EOG8KPVP2	GB42855	ENSMUSG00000032059	ENSGACG00000020638
EOG8KPVP8	GB51426	ENSMUSG00000026095	ENSGACG00000002724
EOG8KPVPX	GB47552	ENSMUSG00000020514	ENSGACG00000020826
EOG8KPVQP	GB44136	ENSMUSG00000062381	ENSGACG00000005283
EOG8KPVQW	GB52516	ENSMUSG00000047242	ENSGACG00000001782
EOG8KPVRB	GB40020	ENSMUSG00000055069;ENSMUSG00000031202	ENSGACG00000007800;ENSGACG00000001950;ENSGACG00000013998;ENSGACG00000020437
EOG8KPVS9	GB46881	ENSMUSG00000055041	ENSGACG00000018730
EOG8KPVT1	GB45523	ENSMUSG00000027076	ENSGACG00000018452
EOG8KSQW6	GB54574	ENSMUSG00000046585;ENSMUSG00000064280	ENSGACG00000018843;ENSGACG00000020139
EOG8T4F83	GB53065	ENSMUSG00000043716;ENSMUSG00000058101;ENSMUSG00000063888	ENSGACG00000002767;ENSGACG00000004217
EOG8KSQW7	GB40500	ENSMUSG00000038295;ENSMUSG00000033124	ENSGACG00000010122;ENSGACG00000017983
EOG8KSQW8	GB48061	ENSMUSG00000001583;ENSMUSG00000022791	ENSGACG00000016384;ENSGACG00000019408;ENSGACG00000005390
EOG8KSQWB	GB44690	ENSMUSG00000020463;ENSMUSG00000079513;ENSMUSG00000041846;ENSMUSG00000035387	ENSGACG00000009228;ENSGACG00000010826
EOG8KSQWF	GB50078	ENSMUSG00000021494	ENSGACG00000018334
EOG8KSQWR	GB47338;GB48476;GB48475;GB47339;GB51771	ENSMUSG00000034706	ENSGACG00000010388
EOG8KSQWS	GB51599	ENSMUSG00000021669	ENSGACG00000015744;ENSGACG00000010013
EOG8KSQWX	GB42648	ENSMUSG00000030062	ENSGACG00000009623
EOG8KSQXD	GB55071	ENSMUSG00000001366	ENSGACG00000006449
EOG8KSQXP	GB41905	ENSMUSG00000069844;ENSMUSG00000091780	ENSGACG00000014472;ENSGACG00000000639
EOG8KSQXR	GB48927;GB55102	ENSMUSG00000047539	ENSGACG00000002447
EOG8KSQZD	GB47655	ENSMUSG00000027628	ENSGACG00000002569
EOG8KSR0S	GB43320	ENSMUSG00000031513;ENSMUSG00000035212	ENSGACG00000016745;ENSGACG00000016228
EOG8KSR1R	GB43906	ENSMUSG00000039361;ENSMUSG00000033419	ENSGACG00000020439;ENSGACG00000010488;ENSGACG00000013310;ENSGACG00000005122;ENSGACG00000020105
EOG8KWM45	GB55574	ENSMUSG00000025324;ENSMUSG00000055415	ENSGACG00000013158;ENSGACG00000013748
EOG8KWM47	GB56005	ENSMUSG00000013663;ENSMUSG00000031481	ENSGACG00000020594;ENSGACG00000009998;ENSGACG00000009236
EOG8T1K2V	GB47472	ENSMUSG00000017734;ENSMUSG00000031970;ENSMUSG00000057531	ENSGACG00000015954;ENSGACG00000003983;ENSGACG00000015119;ENSGACG00000009971;ENSGACG00000003530
EOG8KWM4P	GB52073	ENSMUSG00000005683;ENSMUSG00000046934	ENSGACG00000010851
EOG8KWM4T	GB41080	ENSMUSG00000047879	ENSGACG00000017336
EOG8KWM4X	GB43379	ENSMUSG00000046873	ENSGACG00000005478
EOG8KWM56	GB40794	ENSMUSG00000024261;ENSMUSG00000068923	ENSGACG00000003136;ENSGACG00000019884
EOG8KWM58	GB53242	ENSMUSG00000066877;ENSMUSG00000032475	ENSGACG00000003022;ENSGACG00000003608
EOG8KWM5F	GB40503;GB43002	ENSMUSG00000053398	ENSGACG00000005149
EOG8KWM5H	GB50347	ENSMUSG00000001100	ENSGACG00000005396
EOG8KWM5N	GB41159	ENSMUSG00000025747	ENSGACG00000004111
EOG8KWM5T	GB51080	ENSMUSG00000032469	ENSGACG00000009122
EOG8KWM5Z	GB52493;GB49725	ENSMUSG00000041491	ENSGACG00000006143;ENSGACG00000006139
EOG8KWM69	GB46131	ENSMUSG00000027881	ENSGACG00000015154
EOG8KWM6H	GB55474	ENSMUSG00000034910;ENSMUSG00000047824	ENSGACG00000004486
EOG8KWM6M	GB50990	ENSMUSG00000028878;ENSMUSG00000037808	ENSGACG00000020376
EOG8KWM7F	GB54112	ENSMUSG00000006589	ENSGACG00000002408
EOG8KWM99	GB51904	ENSMUSG00000034673;ENSMUSG00000038718;ENSMUSG00000052534;ENSMUSG00000031860	ENSGACG00000013077;ENSGACG00000018773;ENSGACG00000013411;ENSGACG00000010133;ENSGACG00000011999;ENSGACG00000003964
EOG8T1JZP	GB42321	ENSMUSG00000021810	ENSGACG00000010249
EOG8M0GBZ	GB49111	ENSMUSG00000004565;ENSMUSG00000036833	ENSGACG00000003644;ENSGACG00000017517;ENSGACG00000018681
EOG8M0GC3	GB50104	ENSMUSG00000010453	ENSGACG00000010919
EOG8M0GC8	GB43575;GB40897;GB55489	ENSMUSG00000032098	ENSGACG00000012248
EOG8M0GC9	GB53126;GB46740;GB49852;GB45341;GB46960;GB53685;GB46961;GB53199	ENSMUSG00000060988;ENSMUSG00000037280;ENSMUSG00000026994;ENSMUSG00000039774;ENSMUSG00000038072;ENSMUSG00000020520;ENSMUSG00000089704;ENSMUSG00000000420;ENSMUSG00000061864;ENSMUSG00000026828;ENSMUSG00000090035;ENSMUSG00000024064;ENSMUSG00000031608;ENSMUSG00000021130;ENSMUSG00000028938;ENSMUSG00000092329	ENSGACG00000020821;ENSGACG00000012042;ENSGACG00000005385;ENSGACG00000016436;ENSGACG00000005874;ENSGACG00000005586;ENSGACG00000005369;ENSGACG00000008984;ENSGACG00000005879;ENSGACG00000016182;ENSGACG00000020820;ENSGACG00000005860;ENSGACG00000008590
EOG8M0GCC	GB49219	ENSMUSG00000061802	ENSGACG00000001687
EOG8M0GCR	GB42480;GB55432	ENSMUSG00000003402	ENSGACG00000019483;ENSGACG00000013828
EOG8SXPVZ	GB47464;GB45828	ENSMUSG00000027166;ENSMUSG00000021905;ENSMUSG00000059877	ENSGACG00000002495;ENSGACG00000010592
EOG8M0GDN	GB51683;GB41301;GB45221	ENSMUSG00000018340;ENSMUSG00000055114;ENSMUSG00000032231;ENSMUSG00000031635;ENSMUSG00000021866;ENSMUSG00000029484;ENSMUSG00000021950;ENSMUSG00000024659;ENSMUSG00000027712;ENSMUSG00000029994;ENSMUSG00000021814	ENSGACG00000017986;ENSGACG00000010689;ENSGACG00000017591;ENSGACG00000018367;ENSGACG00000008793;ENSGACG00000016658;ENSGACG00000001187;ENSGACG00000005172;ENSGACG00000017044;ENSGACG00000017070;ENSGACG00000002272;ENSGACG00000016417;ENSGACG00000011546;ENSGACG00000017484
EOG8SXPSC	GB41240;GB43879;GB41225;GB43877;GB52489	ENSMUSG00000044217;ENSMUSG00000023013;ENSMUSG00000024411;ENSMUSG00000043144;ENSMUSG00000025389;ENSMUSG00000004655;ENSMUSG00000030762	ENSGACG00000015226;ENSGACG00000017380;ENSGACG00000009127;ENSGACG00000014505;ENSGACG00000011754;ENSGACG00000008484;ENSGACG00000013183;ENSGACG00000017383
EOG8M0GDP	GB48299	ENSMUSG00000024487;ENSMUSG00000029158	ENSGACG00000020150;ENSGACG00000020724
EOG8M0GF7	GB41313;GB43826	ENSMUSG00000027953	ENSGACG00000012002
EOG8M0GFH	GB51205;GB51208	ENSMUSG00000020116	ENSGACG00000012047
EOG8M0GFS	GB47238	ENSMUSG00000059395;ENSMUSG00000016409	ENSGACG00000017430
EOG8M0GG0	GB40876	ENSMUSG00000035278	ENSGACG00000015244
EOG8M0GG3	GB49915	ENSMUSG00000021958	ENSGACG00000010809
EOG8M0GGB	GB48674	ENSMUSG00000015536	ENSGACG00000015456
EOG8M0GGP	GB41857;GB40819	ENSMUSG00000056888;ENSMUSG00000020214;ENSMUSG00000028480	ENSGACG00000003503;ENSGACG00000019447;ENSGACG00000008879
EOG8M3BKV	GB40350	ENSMUSG00000030313;ENSMUSG00000035901	ENSGACG00000011996;ENSGACG00000015671;ENSGACG00000019311
EOG8M3BKW	GB53140	ENSMUSG00000052299	ENSGACG00000020603
EOG8M3BM0	GB51763	ENSMUSG00000030982	ENSGACG00000004948
EOG8M3BM9	GB41974	ENSMUSG00000039849	ENSGACG00000003325
EOG8M3BN2	GB50090	ENSMUSG00000027951;ENSMUSG00000052551;ENSMUSG00000020262	ENSGACG00000011951;ENSGACG00000015240;ENSGACG00000001798;ENSGACG00000002216;ENSGACG00000017477
EOG8M3BNH	GB49086	ENSMUSG00000009566	ENSGACG00000018515
EOG8M3BNJ	GB45444	ENSMUSG00000050668	ENSGACG00000004367
EOG8M3BQ1	GB40748;GB50352	ENSMUSG00000027610	ENSGACG00000004127
EOG8M66TT	GB51745	ENSMUSG00000026024;ENSMUSG00000044037	ENSGACG00000006911;ENSGACG00000014998
EOG8M66TX	GB40033	ENSMUSG00000039318	ENSGACG00000013319
EOG8M66V1	GB54214;GB48370	ENSMUSG00000031333;ENSMUSG00000026198	ENSGACG00000008399;ENSGACG00000015126;ENSGACG00000018231
EOG8M66VB	GB52249	ENSMUSG00000042772	ENSGACG00000001634
EOG8M66VQ	GB46615	ENSMUSG00000078954;ENSMUSG00000027247	ENSGACG00000015284;ENSGACG00000000565
EOG8M66W3	GB46741	ENSMUSG00000038515	ENSGACG00000015345;ENSGACG00000003127
EOG8M66WB	GB42298	ENSMUSG00000015994	ENSGACG00000018695
EOG8M66WF	GB48859	ENSMUSG00000001285	ENSGACG00000006741
EOG8M66WK	GB45624	ENSMUSG00000033554	ENSGACG00000013535
EOG8M66XQ	GB50050;GB48646	ENSMUSG00000024944;ENSMUSG00000025035	ENSGACG00000003070;ENSGACG00000018033;ENSGACG00000016756;ENSGACG00000019812
EOG8M66XX	GB55581	ENSMUSG00000006373;ENSMUSG00000049940	ENSGACG00000020796;ENSGACG00000004602
EOG8M66XZ	GB50886	ENSMUSG00000038622	ENSGACG00000002740;ENSGACG00000003014
EOG8M66ZM	GB52512	ENSMUSG00000090549;ENSMUSG00000030432	ENSGACG00000016089
EOG8M932W	GB48515;GB48518;GB48517	ENSMUSG00000034799;ENSMUSG00000062151;ENSMUSG00000028456	ENSGACG00000015301;ENSGACG00000014286;ENSGACG00000016527;ENSGACG00000018217
EOG8M932X	GB51264	ENSMUSG00000031090	ENSGACG00000014530
EOG8M9332	GB53155	ENSMUSG00000035683	ENSGACG00000016110
EOG8M9333	GB43636	ENSMUSG00000036676	ENSGACG00000009378
EOG8M9334	GB49680;GB49682	ENSMUSG00000020451;ENSMUSG00000029674	ENSGACG00000008716;ENSGACG00000005295;ENSGACG00000020489;ENSGACG00000008799
EOG8M933R	GB51271	ENSMUSG00000004100	ENSGACG00000013723
EOG8M933S	GB51615	ENSMUSG00000062713;ENSMUSG00000019913	ENSGACG00000020158;ENSGACG00000014149;ENSGACG00000009479
EOG8M933X	GB46209	ENSMUSG00000026771;ENSMUSG00000057522;ENSMUSG00000060256	ENSGACG00000007059;ENSGACG00000007330
EOG8M9342	GB40481	ENSMUSG00000060044	ENSGACG00000010587;ENSGACG00000005490
EOG8M934F	GB50107;GB42466	ENSMUSG00000039691;ENSMUSG00000025875;ENSMUSG00000028152;ENSMUSG00000037824;ENSMUSG00000001763;ENSMUSG00000037031	ENSGACG00000013564;ENSGACG00000016105;ENSGACG00000013615;ENSGACG00000019698;ENSGACG00000017858;ENSGACG00000000929;ENSGACG00000012392;ENSGACG00000010899;ENSGACG00000003324;ENSGACG00000018387
EOG8M934J	GB42968	ENSMUSG00000022540	ENSGACG00000004449
EOG8M934T	GB49295;GB40074	ENSMUSG00000023034;ENSMUSG00000026826;ENSMUSG00000028341	ENSGACG00000009027;ENSGACG00000005831;ENSGACG00000000451;ENSGACG00000010788
EOG8M935B	GB55625	ENSMUSG00000053253;ENSMUSG00000024425	ENSGACG00000015007;ENSGACG00000020729
EOG8M935F	GB47399;GB47493	ENSMUSG00000021469;ENSMUSG00000025469;ENSMUSG00000048450	ENSGACG00000018675;ENSGACG00000020715;ENSGACG00000018421;ENSGACG00000006773;ENSGACG00000008291
EOG8M935J	GB49608	ENSMUSG00000026634;ENSMUSG00000021257	ENSGACG00000007487;ENSGACG00000012039
EOG8M935V	GB42998	ENSMUSG00000034729	ENSGACG00000008859
EOG8MCZB2	GB46450	ENSMUSG00000015189	ENSGACG00000006571
EOG8SN34H	GB47420;GB41788;GB51254	ENSMUSG00000057000;ENSMUSG00000031410;ENSMUSG00000010097;ENSMUSG00000009941	ENSGACG00000016934
EOG8MCZB5	GB44507	ENSMUSG00000030410;ENSMUSG00000035560;ENSMUSG00000037957	ENSGACG00000012871;ENSGACG00000013178;ENSGACG00000010625
EOG8MCZBS	GB42213;GB44177	ENSMUSG00000024563;ENSMUSG00000031681;ENSMUSG00000027796;ENSMUSG00000032402;ENSMUSG00000021540	ENSGACG00000017230;ENSGACG00000005092;ENSGACG00000018718;ENSGACG00000013323;ENSGACG00000017820;ENSGACG00000020562;ENSGACG00000016882
EOG8MCZBM	GB44439;GB51710	ENSMUSG00000059796;ENSMUSG00000063692;ENSMUSG00000025580;ENSMUSG00000022884	ENSGACG00000016054;ENSGACG00000020004;ENSGACG00000020072
EOG8MCZBP	GB46460	ENSMUSG00000030726	ENSGACG00000017641
EOG8SN334	GB49660	ENSMUSG00000041718;ENSMUSG00000031286	ENSGACG00000017022
EOG8MCZBV	GB54916	ENSMUSG00000036707;ENSMUSG00000021981	ENSGACG00000014886;ENSGACG00000018647;ENSGACG00000005684
EOG8MCZC1	GB49033	ENSMUSG00000019863	ENSGACG00000013299
EOG8MCZCH	GB51366	ENSMUSG00000051335;ENSMUSG00000013150	ENSGACG00000001021;ENSGACG00000015878
EOG8MCZCQ	GB43439	ENSMUSG00000035354	ENSGACG00000020197
EOG8MCZCT	GB49022	ENSMUSG00000020863	ENSGACG00000012598
EOG8MCZCV	GB48497	ENSMUSG00000056629;ENSMUSG00000002732;ENSMUSG00000029781;ENSMUSG00000001555;ENSMUSG00000038074	ENSGACG00000008133;ENSGACG00000006267;ENSGACG00000006229;ENSGACG00000007031;ENSGACG00000002654;ENSGACG00000004796;ENSGACG00000008857
EOG8MCZD4	GB42193	ENSMUSG00000029203	ENSGACG00000017946;ENSGACG00000016184
EOG8MCZDB	GB50870	ENSMUSG00000091233;ENSMUSG00000036850	ENSGACG00000003642
EOG8MCZDW	GB50587	ENSMUSG00000035711;ENSMUSG00000022102;ENSMUSG00000068335	ENSGACG00000000236;ENSGACG00000019876;ENSGACG00000016254
EOG8MCZFJ	GB54814	ENSMUSG00000073702	ENSGACG00000015169
EOG8MGTJK	GB54928	ENSMUSG00000019792	ENSGACG00000006060
EOG8MGTJM	GB50113	ENSMUSG00000028862;ENSMUSG00000071369;ENSMUSG00000031303	ENSGACG00000013722;ENSGACG00000005435;ENSGACG00000007264
EOG8MGTJP	GB45084	ENSMUSG00000021952	ENSGACG00000001397
EOG8MGTJT	GB41874	ENSMUSG00000030738	ENSGACG00000007652
EOG8MGTJX	GB55015	ENSMUSG00000039959;ENSMUSG00000000915	ENSGACG00000008222;ENSGACG00000007649
EOG8MGTK5	GB47435;GB51493	ENSMUSG00000033102;ENSMUSG00000033502	ENSGACG00000013505;ENSGACG00000014554;ENSGACG00000006728
EOG8MGTK7	GB43134;GB53088	ENSMUSG00000002981;ENSMUSG00000021610	ENSGACG00000003981;ENSGACG00000009668;ENSGACG00000007020
EOG8MGTKG	GB48963	ENSMUSG00000019214	ENSGACG00000016762
EOG8MGTKT	GB44937	ENSMUSG00000075470	ENSGACG00000019026
EOG8MGTM0	GB49713	ENSMUSG00000003354	ENSGACG00000012906
EOG8MGTMB	GB48961	ENSMUSG00000022404	ENSGACG00000011563;ENSGACG00000014271
EOG8MGTMX	GB48059	ENSMUSG00000048938;ENSMUSG00000060601;ENSMUSG00000047638;ENSMUSG00000002108	ENSGACG00000011745;ENSGACG00000017167;ENSGACG00000004938
EOG8MGTMZ	GB40032	ENSMUSG00000022313	ENSGACG00000002979
EOG8MGTN2	GB48699	ENSMUSG00000070343;ENSMUSG00000091742;ENSMUSG00000058064;ENSMUSG00000059291;ENSMUSG00000066592	ENSGACG00000002118
EOG8SJ6S5	GB45983;GB40635;GB51733;GB41338;GB41339;GB52731;GB45735;GB54209;GB41326	ENSMUSG00000012777;ENSMUSG00000032561;ENSMUSG00000002103	ENSGACG00000014119;ENSGACG00000008187
EOG8MGTNB	GB46481;GB47247	ENSMUSG00000020440;ENSMUSG00000048076;ENSMUSG00000021877;ENSMUSG00000062421;ENSMUSG00000051853	ENSGACG00000009120;ENSGACG00000014195;ENSGACG00000012500;ENSGACG00000000746;ENSGACG00000004343;ENSGACG00000017437;ENSGACG00000000686
EOG8MGTNQ	GB53719	ENSMUSG00000039607;ENSMUSG00000026970;ENSMUSG00000040043	ENSGACG00000000617;ENSGACG00000003155;ENSGACG00000015174;ENSGACG00000006377;ENSGACG00000005671;ENSGACG00000009332
EOG8SJ6S4	GB44517	ENSMUSG00000067716;ENSMUSG00000005204;ENSMUSG00000022855;ENSMUSG00000022772;ENSMUSG00000057116;ENSMUSG00000058176;ENSMUSG00000069712;ENSMUSG00000033075;ENSMUSG00000091318	ENSGACG00000007271;ENSGACG00000020071;ENSGACG00000016099;ENSGACG00000010116;ENSGACG00000009344
EOG8MGTNX	GB53770	ENSMUSG00000030335	ENSGACG00000010193
EOG8MGTNZ	GB52152	ENSMUSG00000044469;ENSMUSG00000013707;ENSMUSG00000074345;ENSMUSG00000062210	ENSGACG00000013563;ENSGACG00000016741;ENSGACG00000010593
EOG8MGTP6	GB49177	ENSMUSG00000063548;ENSMUSG00000073640;ENSMUSG00000063316	ENSGACG00000014635
EOG8MGTPQ	GB49641	ENSMUSG00000030532	ENSGACG00000017413
EOG8MKPSF	GB47680	ENSMUSG00000040565	ENSGACG00000002936
EOG8MKPSJ	GB53666	ENSMUSG00000042178	ENSGACG00000013584
EOG8MKPSN	GB55893	ENSMUSG00000079109	ENSGACG00000009489
EOG8MKPSP	GB49372	ENSMUSG00000034908;ENSMUSG00000022696	ENSGACG00000006079
EOG8MKPSX	GB40676	ENSMUSG00000038861	ENSGACG00000009923;ENSGACG00000003214
EOG8MKPSZ	GB44688	ENSMUSG00000041219	ENSGACG00000007697
EOG8MKPT0	GB45357	ENSMUSG00000035401	ENSGACG00000020853
EOG8MKPT1	GB50683	ENSMUSG00000027677	ENSGACG00000006030
EOG8MKPT8	GB45349	ENSMUSG00000021870;ENSMUSG00000037318	ENSGACG00000002762;ENSGACG00000003793
EOG8MKPTD	GB41373	ENSMUSG00000095637;ENSMUSG00000095716;ENSMUSG00000096194;ENSMUSG00000094361;ENSMUSG00000078219;ENSMUSG00000094155;ENSMUSG00000078218;ENSMUSG00000078216;ENSMUSG00000078209;ENSMUSG00000078213;ENSMUSG00000094309;ENSMUSG00000095833;ENSMUSG00000096915;ENSMUSG00000078324;ENSMUSG00000001157;ENSMUSG00000094391;ENSMUSG00000093857;ENSMUSG00000094352;ENSMUSG00000078222;ENSMUSG00000095801;ENSMUSG00000096426;ENSMUSG00000095558;ENSMUSG00000078221;ENSMUSG00000078326;ENSMUSG00000094860;ENSMUSG00000094727;ENSMUSG00000078217;ENSMUSG00000096540;ENSMUSG00000095934;ENSMUSG00000095229;ENSMUSG00000094596	ENSGACG00000017197
EOG8MKPVG	GB45527	ENSMUSG00000078681	ENSGACG00000014624
EOG8MKPVM	GB47134	ENSMUSG00000031007	ENSGACG00000001684;ENSGACG00000008474
EOG8MKPVS	GB55510	ENSMUSG00000074871	ENSGACG00000003898
EOG8MKPVZ	GB54231	ENSMUSG00000092192	ENSGACG00000014118
EOG8MKPW8	GB40596	ENSMUSG00000055720	ENSGACG00000016549
EOG8MKPWQ	GB49110	ENSMUSG00000037151	ENSGACG00000002340
EOG8MPK1D	GB54288	ENSMUSG00000006005	ENSGACG00000007456;ENSGACG00000014860
EOG8SFBJ1	GB44928	ENSMUSG00000028381	ENSGACG00000015449
EOG8MPK20	GB43411	ENSMUSG00000030471;ENSMUSG00000035798	ENSGACG00000019463;ENSGACG00000017075
EOG8MPK25	GB41982	ENSMUSG00000000085;ENSMUSG00000000037;ENSMUSG00000044770	ENSGACG00000013958;ENSGACG00000013977;ENSGACG00000015096;ENSGACG00000011123;ENSGACG00000011655
EOG8MPK2K	GB43282;GB47463;GB46148;GB54613	ENSMUSG00000034837;ENSMUSG00000000149;ENSMUSG00000034781;ENSMUSG00000028777;ENSMUSG00000000001;ENSMUSG00000024697;ENSMUSG00000031748;ENSMUSG00000032562;ENSMUSG00000009108;ENSMUSG00000057614;ENSMUSG00000040009;ENSMUSG00000024639;ENSMUSG00000020611	ENSGACG00000019962;ENSGACG00000007821;ENSGACG00000013981;ENSGACG00000004527;ENSGACG00000007900;ENSGACG00000010512;ENSGACG00000000839;ENSGACG00000009827;ENSGACG00000012301;ENSGACG00000016186;ENSGACG00000003231;ENSGACG00000007741;ENSGACG00000016723;ENSGACG00000016180;ENSGACG00000018567;ENSGACG00000011473;ENSGACG00000011916;ENSGACG00000011158;ENSGACG00000017251;ENSGACG00000019015;ENSGACG00000015873;ENSGACG00000007705
EOG8MPK32	GB49553	ENSMUSG00000032870;ENSMUSG00000026155	ENSGACG00000007231;ENSGACG00000003966;ENSGACG00000018297
EOG8MPK37	GB44786	ENSMUSG00000021103	ENSGACG00000008443
EOG8MPK3N	GB48318;GB55092	ENSMUSG00000025231	ENSGACG00000007257
EOG8MPK41	GB41980	ENSMUSG00000040506	ENSGACG00000007844
EOG8MPK4F	GB52672	ENSMUSG00000038722	ENSGACG00000007759
EOG8MPK4P	GB42168	ENSMUSG00000005873	ENSGACG00000010688;ENSGACG00000003320;ENSGACG00000018641
EOG8MPK51	GB41907	ENSMUSG00000043866;ENSMUSG00000071151	ENSGACG00000006435
EOG8MPK55	GB46373	ENSMUSG00000035399	ENSGACG00000001582
EOG8MPK71	GB54164;GB46132	ENSMUSG00000033557;ENSMUSG00000020614;ENSMUSG00000025854	ENSGACG00000012078;ENSGACG00000008362;ENSGACG00000009751;ENSGACG00000014604;ENSGACG00000012082
EOG8MSF8N	GB47260	ENSMUSG00000041130	ENSGACG00000014269
EOG8MSF8T	GB47736	ENSMUSG00000042410	ENSGACG00000004444
EOG8MSF96	GB50017	ENSMUSG00000032481;ENSMUSG00000025369	ENSGACG00000012650;ENSGACG00000006036;ENSGACG00000000694
EOG8MSF97	GB45876;GB46903	ENSMUSG00000024830;ENSMUSG00000020516;ENSMUSG00000097721	ENSGACG00000007027;ENSGACG00000020215;ENSGACG00000016324
EOG8MSF9N	GB41451	ENSMUSG00000071322;ENSMUSG00000052469;ENSMUSG00000055602;ENSMUSG00000064128	ENSGACG00000001343
EOG8MSFB2	GB50421	ENSMUSG00000004207;ENSMUSG00000056370;ENSMUSG00000043430	ENSGACG00000005108;ENSGACG00000017163;ENSGACG00000008426;ENSGACG00000009229
EOG8MSFB4	GB45256	ENSMUSG00000042305	ENSGACG00000000357
EOG8MSFB8	GB40911	ENSMUSG00000028101;ENSMUSG00000032405;ENSMUSG00000004934;ENSMUSG00000025423	ENSGACG00000016894;ENSGACG00000012681;ENSGACG00000005176
EOG8MSFBF	GB49415	ENSMUSG00000042709	ENSGACG00000009266
EOG8MSFC2	GB49024	ENSMUSG00000006333	ENSGACG00000010761
EOG8MSFCW	GB40877	ENSMUSG00000002014	ENSGACG00000008662
EOG8MSFFH	GB49220	ENSMUSG00000074516;ENSMUSG00000062472;ENSMUSG00000078240;ENSMUSG00000048758;ENSMUSG00000091695;ENSMUSG00000056797;ENSMUSG00000091198	ENSGACG00000007041
EOG8MSFFM	GB55109;GB55110	ENSMUSG00000017176;ENSMUSG00000029780	ENSGACG00000006246;ENSGACG00000001720;ENSGACG00000008830
EOG8MSFFN	GB44285	ENSMUSG00000070808;ENSMUSG00000036568	ENSGACG00000013015
EOG8S7M5K	GB54493	ENSMUSG00000019256;ENSMUSG00000021575	ENSGACG00000015617;ENSGACG00000008458;ENSGACG00000015615;ENSGACG00000008466;ENSGACG00000001925
EOG8MW9H9	GB49817;GB47596	ENSMUSG00000032777	ENSGACG00000019516
EOG8MW9HC	GB51660	ENSMUSG00000027253;ENSMUSG00000030201;ENSMUSG00000024913	ENSGACG00000017100;ENSGACG00000000598
EOG8MW9HP	GB53852	ENSMUSG00000031622;ENSMUSG00000042557	ENSGACG00000007425;ENSGACG00000010766;ENSGACG00000017236
EOG8MW9J3	GB47667	ENSMUSG00000040697	ENSGACG00000005593;ENSGACG00000007720
EOG8MW9JH	GB41085	ENSMUSG00000028845	ENSGACG00000002474
EOG8S7M16	GB45101	ENSMUSG00000063077;ENSMUSG00000014602	ENSGACG00000003623;ENSGACG00000013708;ENSGACG00000007205
EOG8MW9JN	GB40142;GB48486;GB45532	ENSMUSG00000029275;ENSMUSG00000026815	ENSGACG00000015674;ENSGACG00000004257;ENSGACG00000018134
EOG8MW9JX	GB43184	ENSMUSG00000037469	ENSGACG00000006023
EOG8MW9K5	GB52592	ENSMUSG00000042029	ENSGACG00000003962
EOG8MW9K9	GB54952	ENSMUSG00000030751	ENSGACG00000006582
EOG8MW9KC	GB50663;GB52728	ENSMUSG00000004264;ENSMUSG00000038845	ENSGACG00000009106;ENSGACG00000001413
EOG8MW9MD	GB49555	ENSMUSG00000042111	ENSGACG00000009654
EOG8MW9NS	GB46404	ENSMUSG00000061455	ENSGACG00000009041
EOG8N05R7	GB55641;GB45533	ENSMUSG00000041328	ENSGACG00000020901
EOG8N05R9	GB42670	ENSMUSG00000066643	ENSGACG00000012959
