"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000026490" "chr1-6198" "chr1" 181839300 181839484 3.55 1.16e-05
"ENSMUSG00000026494" "chr1-1764" "chr1" 180460008 180460206 2.26 4.87e-07
"ENSMUSG00000026494" "chr1-3293" "chr1" 180557047 180557245 2.3 1.74e-05
"ENSMUSG00000026494" "chr1-7310" "chr1" 180512869 180513067 4.02 3.45e-07
"ENSMUSG00000026509" "chr1-2685" "chr1" 184419386 184419584 2.09 8.66e-05
"ENSMUSG00000026509" "chr1-4784" "chr1" 184416556 184416740 3.31 9.85e-06
"ENSMUSG00000026558" "chr1-5090" "chr1" 169170013 169170211 2.63 9.4e-05
"ENSMUSG00000026572" "chr1-7231" "chr1" 166997782 166997980 3.45 1.99e-05
"ENSMUSG00000026576" "chr1-7227" "chr1" 166376720 166376918 3.03 5.69e-05
"ENSMUSG00000026614" "chr1-6490" "chr1" 187318829 187319027 3.19 1.76e-05
"ENSMUSG00000026618" "chr1-3590" "chr1" 187087318 187087516 2.16 6.01e-05
"ENSMUSG00000026620" "chr1-946" "chr1" 186822105 186822303 2.05 4.07e-08
"ENSMUSG00000026626" "chr1-2404" "chr1" 193258880 193259078 2.22 2.69e-05
"ENSMUSG00000026639" "chr1-5789" "chr1" 195158729 195158927 3.15 4.53e-06
"ENSMUSG00000026649" "chr1-846" "chr1" 173043931 173044129 2.12 1.98e-09
"ENSMUSG00000026655" "chr2-5702" "chr2" 3661631 3661829 4.31 5.89e-09
"ENSMUSG00000026657" "chr2-3446" "chr2" 4425799 4425997 2.6 6.49e-07
"ENSMUSG00000026657" "chr2-6259" "chr2" 4436974 4437172 3.64 5.42e-06
"ENSMUSG00000026657" "chr2-3881" "chr2" 4108448 4108646 2.43 1.56e-05
"ENSMUSG00000026657" "chr2-2900" "chr2" 3980353 3980551 3.05 6.56e-08
"ENSMUSG00000026657" "chr2-3445" "chr2" 4019888 4020086 2.26 5.99e-05
"ENSMUSG00000026657" "chr2-5313" "chr2" 4042687 4042871 2.51 6.36e-05
"ENSMUSG00000026663" "chr1-6410" "chr1" 172742502 172742700 2.75 3.34e-05
"ENSMUSG00000026670" "chr1-3834" "chr1" 172090489 172090687 2.59 4.69e-05
"ENSMUSG00000026675" "chr1-5105" "chr1" 171867929 171868127 5.75 3.46e-10
"ENSMUSG00000026692" "chr1-4608" "chr1" 164674153 164674351 3.28 4.53e-06
"ENSMUSG00000026721" "chr1-6343" "chr1" 162506828 162507026 4.41 1.82e-08
"ENSMUSG00000026726" "chr2-2527" "chr2" 13336888 13337086 2.87 1.08e-08
"ENSMUSG00000026730" "chr2-2906" "chr2" 12818146 12818344 2.3 1.74e-05
"ENSMUSG00000026737" "chr2-7703" "chr2" 18826992 18827190 2.75 3.34e-05
"ENSMUSG00000026737" "chr2-7707" "chr2" 18879931 18880129 3.51 1.46e-06
"ENSMUSG00000026737" "chr2-7706" "chr2" 18868992 18869190 3.15 4.53e-06
"ENSMUSG00000026740" "chr2-6946" "chr2" 18394833 18395031 2.87 4.44e-05
"ENSMUSG00000026748" "chr2-2049" "chr2" 16280676 16280874 2.08 5.02e-06
"ENSMUSG00000026748" "chr2-3064" "chr2" 16257562 16257760 2.22 3.6e-06
"ENSMUSG00000026753" "chr2-1996" "chr2" 39046550 39046748 2.04 1.04e-05
"ENSMUSG00000026764" "chr2-2552" "chr2" 49617393 49617591 2.19 3.64e-06
"ENSMUSG00000026764" "chr2-4172" "chr2" 49503930 49504114 3.24 3.16e-08
"ENSMUSG00000026767" "chr2-1608" "chr2" 12341147 12341345 2.45 8.56e-10
"ENSMUSG00000026778" "chr2-2524" "chr2" 11095479 11095677 2.14 3.64e-06
"ENSMUSG00000026788" "chr2-6385" "chr2" 33308351 33308549 2.77 2.45e-05
"ENSMUSG00000026788" "chr2-5427" "chr2" 33309774 33309958 2.83 7.55e-05
"ENSMUSG00000026796" "chr2-3807" "chr2" 32734093 32734277 2.15 3.81e-05
"ENSMUSG00000026797" "chr2-1991" "chr2" 32707943 32708141 2.24 1.63e-06
"ENSMUSG00000026797" "chr2-5336" "chr2" 32672601 32672799 4.98 8.07e-10
"ENSMUSG00000026799" "chr2-2430" "chr2" 29122137 29122335 2.24 1.63e-06
"ENSMUSG00000026825" "chr2-5330" "chr2" 32182186 32182384 3.35 3.55e-07
"ENSMUSG00000026833" "chr2-3910" "chr2" 28024742 28024940 3.35 7.37e-09
"ENSMUSG00000026835" "chr2-7753" "chr2" 27924051 27924249 3.51 1.46e-06
"ENSMUSG00000026837" "chr2-7753" "chr2" 27924051 27924249 3.51 1.46e-06
"ENSMUSG00000026839" "chr2-5874" "chr2" 58479558 58479756 3.83 3.91e-07
"ENSMUSG00000026842" "chr2-3926" "chr2" 31583385 31583583 2.16 6.01e-05
"ENSMUSG00000026842" "chr2-6361" "chr2" 31621231 31621429 2.7 4.68e-06
"ENSMUSG00000026853" "chr2-4499" "chr2" 30269784 30269982 2.55 8.87e-06
"ENSMUSG00000026858" "chr2-6341" "chr2" 30221355 30221553 2.77 2.45e-05
"ENSMUSG00000026872" "chr2-5860" "chr2" 44936646 44936844 2.59 4.69e-05
"ENSMUSG00000026883" "chr2-3492" "chr2" 35555886 35556084 2.95 5.23e-08
"ENSMUSG00000026883" "chr2-5840" "chr2" 35481903 35482101 2.47 2.26e-05
"ENSMUSG00000026885" "chr2-7076" "chr2" 35700162 35700360 2.66 6.68e-05
"ENSMUSG00000026885" "chr2-7848" "chr2" 35727474 35727672 2.63 9.4e-05
"ENSMUSG00000026888" "chr2-4237" "chr2" 64804387 64804585 3.19 3.05e-07
"ENSMUSG00000026914" "chr2-5390" "chr2" 61603972 61604170 3.97 7.31e-09
"ENSMUSG00000026923" "chr2-3074" "chr2" 26346414 26346612 2.18 1.21e-05
"ENSMUSG00000026923" "chr2-1338" "chr2" 26342503 26342687 2.12 4.57e-08
"ENSMUSG00000026932" "chr2-5271" "chr2" 25895950 25896148 2.66 6.68e-05
"ENSMUSG00000026944" "chr2-8635" "chr2" 25305835 25306033 5.75 2.16e-08
"ENSMUSG00000026989" "chr2-2149" "chr2" 59254487 59254685 2.21 7.41e-07
"ENSMUSG00000026991" "chr2-6100" "chr2" 59056053 59056237 3.55 1.16e-05
"ENSMUSG00000027011" "chr2-3123" "chr2" 78712204 78712402 2.81 8.27e-09
"ENSMUSG00000027030" "chr2-4246" "chr2" 68139671 68139869 2.87 5.9e-07
"ENSMUSG00000027030" "chr2-5892" "chr2" 68157782 68157980 3.42 1.35e-06
"ENSMUSG00000027030" "chr2-7938" "chr2" 68153516 68153714 3.15 4.53e-06
"ENSMUSG00000027030" "chr2-4206" "chr2" 68148992 68149176 2.67 3.55e-05
"ENSMUSG00000027035" "chr2-8931" "chr2" 68794955 68795153 6.07 3.57e-09
"ENSMUSG00000027035" "chr2-8936" "chr2" 68921919 68922117 6.07 3.57e-09
"ENSMUSG00000027120" "chr2-4012" "chr2" 106923552 106923750 3.59 2.93e-08
"ENSMUSG00000027160" "chr2-5469" "chr2" 110017985 110018183 2.68 1.77e-05
"ENSMUSG00000027163" "chr2-4004" "chr2" 101735844 101736042 2.33 2.57e-05
"ENSMUSG00000027165" "chr2-1683" "chr2" 101438766 101438964 2.02 1.38e-06
"ENSMUSG00000027188" "chr2-2016" "chr2" 102304636 102304834 2.03 6.95e-06
"ENSMUSG00000027189" "chr2-4005" "chr2" 102224259 102224457 2.46 4.32e-06
"ENSMUSG00000027189" "chr2-8070" "chr2" 102200865 102201063 5.43 1.24e-07
"ENSMUSG00000027199" "chr2-2708" "chr2" 122454579 122454777 2.4 2.06e-06
"ENSMUSG00000027217" "chr2-5942" "chr2" 93124676 93124874 3.19 1.76e-05
"ENSMUSG00000027217" "chr2-1940" "chr2" 93173847 93174045 2.06 2.24e-06
"ENSMUSG00000027221" "chr2-4282" "chr2" 92452056 92452254 2.98 2.94e-06
"ENSMUSG00000027221" "chr2-7245" "chr2" 92457870 92458068 3.15 4.53e-06
"ENSMUSG00000027230" "chr2-5531" "chr2" 91863863 91864047 2.55 9.69e-05
"ENSMUSG00000027238" "chr2-4024" "chr2" 121460283 121460481 2.71 1.24e-06
"ENSMUSG00000027238" "chr2-4643" "chr2" 121612911 121613109 2.68 1.77e-05
"ENSMUSG00000027238" "chr2-7317" "chr2" 121422608 121422806 5.27 1.92e-09
"ENSMUSG00000027238" "chr2-7318" "chr2" 121602935 121603133 4.6 1.82e-08
"ENSMUSG00000027238" "chr2-5602" "chr2" 121685064 121685248 2.83 7.55e-05
"ENSMUSG00000027253" "chr2-3533" "chr2" 91358665 91358863 2.3 1.74e-05
"ENSMUSG00000027273" "chr2-6668" "chr2" 136472697 136472895 3.15 4.53e-06
"ENSMUSG00000027276" "chr2-3652" "chr2" 136935604 136935788 2.7 1.44e-06
"ENSMUSG00000027284" "chr2-3150" "chr2" 120547823 120548021 2.2 1.8e-05
"ENSMUSG00000027303" "chr2-3787" "chr2" 130314112 130314310 2.24 4.02e-05
"ENSMUSG00000027303" "chr2-9214" "chr2" 130311965 130312163 2.87 4.44e-05
"ENSMUSG00000027309" "chr2-4330" "chr2" 130658567 130658765 2.4 1.07e-05
"ENSMUSG00000027333" "chr2-4662" "chr2" 131322007 131322205 2.53 3.27e-05
"ENSMUSG00000027333" "chr2-5061" "chr2" 131330254 131330452 2.87 2.25e-06
"ENSMUSG00000027347" "chr2-3556" "chr2" 117167677 117167875 2.45 8.32e-07
"ENSMUSG00000027367" "chr2-3565" "chr2" 127161583 127161781 2.65 9.03e-07
"ENSMUSG00000027368" "chr2-3565" "chr2" 127161583 127161781 2.65 9.03e-07
"ENSMUSG00000027374" "chr2-2470" "chr2" 127435444 127435642 2.03 6.95e-06
"ENSMUSG00000027375" "chr2-2470" "chr2" 127435444 127435642 2.03 6.95e-06
"ENSMUSG00000027375" "chr2-9197" "chr2" 127468145 127468343 2.87 3.34e-05
"ENSMUSG00000027401" "chr2-4328" "chr2" 129862610 129862808 2.36 3.79e-05
"ENSMUSG00000027419" "chr2-2843" "chr2" 143373328 143373526 2.37 1.42e-06
"ENSMUSG00000027422" "chr2-4676" "chr2" 143813478 143813676 2.66 6.68e-05
"ENSMUSG00000027422" "chr2-7413" "chr2" 143815385 143815583 3.15 4.53e-06
"ENSMUSG00000027422" "chr2-8219" "chr2" 143789327 143789525 5.75 2.16e-08
"ENSMUSG00000027430" "chr2-6684" "chr2" 144466232 144466430 2.63 9.4e-05
"ENSMUSG00000027452" "chr2-3011" "chr2" 150472402 150472600 2.2 1.8e-05
"ENSMUSG00000027456" "chr2-7440" "chr2" 151396347 151396545 3.19 1.76e-05
"ENSMUSG00000027500" "chr3-3106" "chr3" 8642734 8642932 2.55 8.87e-06
"ENSMUSG00000027508" "chr3-1398" "chr3" 9795358 9795556 2.2 2.42e-06
"ENSMUSG00000027508" "chr3-3372" "chr3" 9784430 9784628 2.59 4.69e-05
"ENSMUSG00000027508" "chr3-5091" "chr3" 9739852 9740050 2.87 4.44e-05
"ENSMUSG00000027523" "chr2-5672" "chr2" 174120653 174120851 2.44 8.21e-05
"ENSMUSG00000027525" "chr2-3865" "chr2" 177932538 177932736 2.07 3.82e-05
"ENSMUSG00000027525" "chr2-5213" "chr2" 177944863 177945061 2.68 1.77e-05
"ENSMUSG00000027525" "chr2-6209" "chr2" 177898580 177898778 2.98 2.94e-06
"ENSMUSG00000027525" "chr2-6215" "chr2" 177979993 177980191 2.87 8.65e-06
"ENSMUSG00000027525" "chr2-7619" "chr2" 177981520 177981718 3.35 5.18e-06
"ENSMUSG00000027546" "chr2-8459" "chr2" 168462115 168462313 3.83 1.99e-05
"ENSMUSG00000027556" "chr3-5104" "chr3" 14862003 14862201 3.45 1.99e-05
"ENSMUSG00000027559" "chr3-5104" "chr3" 14862003 14862201 3.45 1.99e-05
"ENSMUSG00000027624" "chr2-5123" "chr2" 156310932 156311130 2.4 5.58e-05
"ENSMUSG00000027624" "chr2-6111" "chr2" 156345463 156345661 3.97 7.31e-09
"ENSMUSG00000027624" "chr2-7477" "chr2" 156304214 156304412 4.41 1.82e-08
"ENSMUSG00000027624" "chr2-9393" "chr2" 156347655 156347853 3.19 1.76e-05
"ENSMUSG00000027624" "chr2-5122" "chr2" 156264264 156264462 3.99 1.01e-07
"ENSMUSG00000027624" "chr2-7474" "chr2" 156273172 156273370 5.51 3.46e-10
"ENSMUSG00000027630" "chr3-2881" "chr3" 22041358 22041556 2.44 8.21e-05
"ENSMUSG00000027630" "chr3-3460" "chr3" 22040867 22041051 3.43 6.66e-07
"ENSMUSG00000027641" "chr2-7493" "chr2" 157027589 157027787 2.63 9.4e-05
"ENSMUSG00000027642" "chr2-5199" "chr2" 157145625 157145809 3.58 1.83e-07
"ENSMUSG00000027646" "chr2-2195" "chr2" 157285648 157285846 2.25 1.06e-06
"ENSMUSG00000027649" "chr2-1115" "chr2" 157563237 157563435 2 1.69e-07
"ENSMUSG00000027674" "chr3-1524" "chr3" 32963043 32963241 2.94 3.63e-09
"ENSMUSG00000027674" "chr3-2160" "chr3" 32943431 32943629 2.16 6.01e-05
"ENSMUSG00000027674" "chr3-2477" "chr3" 32901152 32901350 3.11 5.52e-09
"ENSMUSG00000027674" "chr3-5169" "chr3" 32908166 32908364 3.35 5.18e-06
"ENSMUSG00000027678" "chr2-3418" "chr2" 165834117 165834315 2.57 1.26e-07
"ENSMUSG00000027692" "chr3-1255" "chr3" 28283848 28284046 2.22 1.51e-07
"ENSMUSG00000027692" "chr3-4592" "chr3" 28227268 28227466 4.15 2.48e-08
"ENSMUSG00000027692" "chr3-4110" "chr3" 28557131 28557329 3.51 1.46e-06
"ENSMUSG00000027692" "chr3-4594" "chr3" 28257078 28257276 3.35 5.18e-06
"ENSMUSG00000027692" "chr3-3162" "chr3" 28123219 28123403 2.87 1.78e-05
"ENSMUSG00000027695" "chr3-3162" "chr3" 28123219 28123403 2.87 1.78e-05
"ENSMUSG00000027695" "chr3-2881" "chr3" 28014015 28014199 2.51 6.36e-05
"ENSMUSG00000027695" "chr3-4338" "chr3" 27875994 27876178 4.18 2.88e-06
"ENSMUSG00000027712" "chr3-3737" "chr3" 36249896 36250094 2.75 3.34e-05
"ENSMUSG00000027716" "chr3-2045" "chr3" 36587988 36588186 2.55 8.87e-06
"ENSMUSG00000027763" "chr3-1364" "chr3" 60339042 60339240 2.12 3.54e-06
"ENSMUSG00000027763" "chr3-3452" "chr3" 60376303 60376501 3.83 3.91e-07
"ENSMUSG00000027763" "chr3-3453" "chr3" 60419012 60419210 2.4 5.58e-05
"ENSMUSG00000027793" "chr3-4179" "chr3" 54889106 54889304 3.01 1.45e-05
"ENSMUSG00000027797" "chr3-3444" "chr3" 55084930 55085128 2.75 3.34e-05
"ENSMUSG00000027797" "chr3-3780" "chr3" 55206504 55206702 4.02 3.45e-07
"ENSMUSG00000027799" "chr3-2685" "chr3" 55972677 55972861 2.33 4.32e-05
"ENSMUSG00000027799" "chr3-3549" "chr3" 55447719 55447903 3.13 3.32e-05
"ENSMUSG00000027827" "chr3-5297" "chr3" 65164034 65164232 3.26 6.9e-05
"ENSMUSG00000027878" "chr3-1432" "chr3" 97911328 97911526 2.22 1.1e-06
"ENSMUSG00000027878" "chr3-3669" "chr3" 97818679 97818863 2.74 5.22e-05
"ENSMUSG00000027894" "chr3-1123" "chr3" 107274956 107275154 2.54 5.3e-12
"ENSMUSG00000027932" "chr3-4816" "chr3" 90190870 90191068 3.03 5.69e-05
"ENSMUSG00000027993" "chr3-1414" "chr3" 84022197 84022395 2.08 7.52e-06
"ENSMUSG00000027996" "chr3-2070" "chr3" 83570750 83570948 4.07 1.33e-10
"ENSMUSG00000028005" "chr3-5337" "chr3" 81831340 81831538 2.63 9.4e-05
"ENSMUSG00000028008" "chr3-5337" "chr3" 81831340 81831538 2.63 9.4e-05
"ENSMUSG00000028013" "chr3-1808" "chr3" 132908588 132908786 2.12 1.78e-05
"ENSMUSG00000028013" "chr3-2425" "chr3" 133002267 133002465 2.73 3.3e-07
"ENSMUSG00000028019" "chr3-1413" "chr3" 80842826 80843024 2.93 7.56e-10
"ENSMUSG00000028019" "chr3-2488" "chr3" 80957552 80957736 4.7 1.18e-10
"ENSMUSG00000028032" "chr3-4424" "chr3" 131277901 131278099 3.35 5.18e-06
"ENSMUSG00000028033" "chr1-5208" "chr1" 21952955 21953153 3.51 1.46e-06
"ENSMUSG00000028033" "chr1-2132" "chr1" 21950471 21950655 2.09 8.37e-05
"ENSMUSG00000028086" "chr3-2218" "chr3" 84536521 84536719 2.65 9.03e-07
"ENSMUSG00000028093" "chr3-925" "chr3" 96962246 96962444 2.05 6.07e-08
"ENSMUSG00000028121" "chr3-1287" "chr3" 122181718 122181916 2.13 5.3e-06
"ENSMUSG00000028128" "chr3-1802" "chr3" 121428722 121428920 2 3.19e-05
"ENSMUSG00000028156" "chr3-5007" "chr3" 138212137 138212335 3.03 5.69e-05
"ENSMUSG00000028161" "chr3-2132" "chr3" 136407285 136407483 2.51 6.21e-06
"ENSMUSG00000028161" "chr3-4433" "chr3" 136370565 136370763 3.42 1.35e-06
"ENSMUSG00000028161" "chr3-5634" "chr3" 136408904 136409102 3.64 5.42e-06
"ENSMUSG00000028163" "chr3-2837" "chr3" 135245151 135245349 2.17 9.03e-05
"ENSMUSG00000028164" "chr3-2837" "chr3" 135245151 135245349 2.17 9.03e-05
"ENSMUSG00000028176" "chr3-4511" "chr3" 158058018 158058216 9.1 6.19e-12
"ENSMUSG00000028184" "chr3-4030" "chr3" 148517384 148517582 2.77 2.45e-05
"ENSMUSG00000028222" "chr4-2797" "chr4" 15807827 15808025 3.51 7.93e-09
"ENSMUSG00000028273" "chr3-4451" "chr3" 142054019 142054217 9.1 6.19e-12
"ENSMUSG00000028273" "chr3-720" "chr3" 142058829 142059013 2.11 2.06e-09
"ENSMUSG00000028274" "chr4-6878" "chr4" 33688595 33688793 3.83 1.99e-05
"ENSMUSG00000028328" "chr4-4247" "chr4" 46112888 46113086 3.09 9.64e-07
"ENSMUSG00000028329" "chr4-6929" "chr4" 46201851 46202049 3.83 1.4e-06
"ENSMUSG00000028347" "chr4-3415" "chr4" 48618481 48618679 2.68 1.77e-05
"ENSMUSG00000028351" "chr4-2824" "chr4" 68611959 68612157 2.47 2.26e-05
"ENSMUSG00000028351" "chr4-5115" "chr4" 68517486 68517684 3.19 1.76e-05
"ENSMUSG00000028354" "chr1-7294" "chr1" 176454149 176454347 3.35 5.18e-06
"ENSMUSG00000028354" "chr1-6174" "chr1" 176696199 176696383 3.13 3.32e-05
"ENSMUSG00000028373" "chr4-1963" "chr4" 65557237 65557435 2.12 3.54e-06
"ENSMUSG00000028373" "chr4-3431" "chr4" 65138157 65138355 2.26 5.99e-05
"ENSMUSG00000028373" "chr4-6250" "chr4" 65863824 65864022 2.75 3.34e-05
"ENSMUSG00000028385" "chr4-7032" "chr4" 59827687 59827885 2.63 9.4e-05
"ENSMUSG00000028399" "chr4-1562" "chr4" 75884726 75884924 2.51 8.8e-09
"ENSMUSG00000028399" "chr4-4693" "chr4" 75931519 75931717 2.87 3.34e-05
"ENSMUSG00000028399" "chr4-6265" "chr4" 75999103 75999301 3.83 1.99e-05
"ENSMUSG00000028439" "chr4-6135" "chr4" 41479428 41479626 3.01 1.45e-05
"ENSMUSG00000028483" "chr4-4303" "chr4" 83085989 83086187 3.01 1.45e-05
"ENSMUSG00000028484" "chr4-5141" "chr4" 83130537 83130735 3.56 3.89e-07
"ENSMUSG00000028488" "chr4-3011" "chr4" 84908622 84908820 2.26 5.99e-05
"ENSMUSG00000028524" "chr4-2676" "chr4" 102434555 102434753 2.67 2.42e-07
"ENSMUSG00000028525" "chr4-5697" "chr4" 102169848 102170046 2.87 4.44e-05
"ENSMUSG00000028525" "chr4-5702" "chr4" 102277191 102277389 4.55 2.48e-07
"ENSMUSG00000028525" "chr4-2532" "chr4" 102156543 102156741 2.12 1.78e-05
"ENSMUSG00000028525" "chr4-6332" "chr4" 102019213 102019411 2.63 9.4e-05
"ENSMUSG00000028532" "chr4-4335" "chr4" 100662627 100662825 2.99 1.14e-05
"ENSMUSG00000028532" "chr4-5669" "chr4" 100483043 100483241 2.75 3.34e-05
"ENSMUSG00000028546" "chr4-4378" "chr4" 109898707 109898905 2.4 5.58e-05
"ENSMUSG00000028552" "chr4-2685" "chr4" 108969898 108970096 2.22 2.69e-05
"ENSMUSG00000028558" "chr4-2619" "chr4" 108907489 108907673 2.37 7.36e-06
"ENSMUSG00000028559" "chr4-4773" "chr4" 108745813 108746011 3.83 1.4e-06
"ENSMUSG00000028565" "chr4-6307" "chr4" 97544336 97544534 4.31 1.13e-06
"ENSMUSG00000028565" "chr4-1724" "chr4" 97575750 97575934 2.09 2.24e-06
"ENSMUSG00000028581" "chr4-3534" "chr4" 130464748 130464946 3.7 1.07e-07
"ENSMUSG00000028584" "chr4-2939" "chr4" 142979225 142979423 2.49 1.19e-06
"ENSMUSG00000028599" "chr4-5164" "chr4" 144835675 144835859 2.74 5.22e-05
"ENSMUSG00000028610" "chr4-3031" "chr4" 107353617 107353815 2.87 5.9e-07
"ENSMUSG00000028618" "chr4-7248" "chr4" 106871513 106871711 3.26 6.9e-05
"ENSMUSG00000028619" "chr4-7248" "chr4" 106871513 106871711 3.26 6.9e-05
"ENSMUSG00000028634" "chr4-4026" "chr4" 119644935 119645133 2.98 2.94e-06
"ENSMUSG00000028645" "chr4-6451" "chr4" 118809490 118809688 3.83 1.4e-06
"ENSMUSG00000028645" "chr4-7311" "chr4" 118796547 118796745 4.07 4.89e-06
"ENSMUSG00000028649" "chr4-2086" "chr4" 123203260 123203458 2.18 1.21e-05
"ENSMUSG00000028677" "chr4-1525" "chr4" 117064039 117064237 2.2 9.53e-09
"ENSMUSG00000028677" "chr4-3038" "chr4" 117046026 117046224 2.22 2.69e-05
"ENSMUSG00000028677" "chr4-4386" "chr4" 116996721 116996919 2.61 1.26e-05
"ENSMUSG00000028681" "chr4-3246" "chr4" 116769991 116770189 2.87 1.55e-07
"ENSMUSG00000028688" "chr4-3485" "chr4" 116469043 116469241 2.36 3.79e-05
"ENSMUSG00000028708" "chr4-5756" "chr4" 115536027 115536225 3.35 5.18e-06
"ENSMUSG00000028745" "chr4-3816" "chr4" 138768474 138768672 2.61 1.26e-05
"ENSMUSG00000028747" "chr4-7529" "chr4" 138635063 138635261 2.87 4.44e-05
"ENSMUSG00000028753" "chr4-7522" "chr4" 138061992 138062190 6.39 5.59e-10
"ENSMUSG00000028760" "chr4-4898" "chr4" 137604955 137605153 4.41 1.82e-08
"ENSMUSG00000028760" "chr4-6616" "chr4" 137634589 137634787 2.87 4.44e-05
"ENSMUSG00000028760" "chr4-5341" "chr4" 137643028 137643226 5.99 5.97e-11
"ENSMUSG00000028763" "chr4-5334" "chr4" 137044375 137044573 2.87 3.34e-05
"ENSMUSG00000028776" "chr4-5055" "chr4" 129845718 129845902 2.55 9.69e-05
"ENSMUSG00000028776" "chr4-5666" "chr4" 129851176 129851360 3.34 4.22e-05
"ENSMUSG00000028796" "chr4-1841" "chr4" 128411736 128411934 2.03 6.95e-06
"ENSMUSG00000028796" "chr4-7403" "chr4" 128373587 128373785 4.31 1.13e-06
"ENSMUSG00000028804" "chr4-3519" "chr4" 128104592 128104790 2.53 3.27e-05
"ENSMUSG00000028804" "chr4-4836" "chr4" 128077632 128077830 2.59 4.69e-05
"ENSMUSG00000028804" "chr4-2714" "chr4" 127667275 127667473 2.01 5.32e-05
"ENSMUSG00000028821" "chr4-5714" "chr4" 134554519 134554703 3.55 1.16e-05
"ENSMUSG00000028830" "chr4-4052" "chr4" 126493565 126493763 3.42 1.35e-06
"ENSMUSG00000028832" "chr4-3550" "chr4" 134008274 134008472 3.35 7.37e-09
"ENSMUSG00000028876" "chr4-1202" "chr4" 124572240 124572424 2.02 2.77e-07
"ENSMUSG00000028885" "chr4-1641" "chr4" 132308840 132309038 2.46 2.21e-08
"ENSMUSG00000028890" "chr4-2311" "chr4" 124520849 124521047 2.24 5.34e-06
"ENSMUSG00000028906" "chr4-3788" "chr4" 131595752 131595936 2.67 3.55e-05
"ENSMUSG00000028907" "chr4-2877" "chr4" 124344654 124344852 2.42 5.78e-07
"ENSMUSG00000028907" "chr4-3271" "chr4" 124345424 124345622 2.47 2.26e-05
"ENSMUSG00000028926" "chr5-5945" "chr5" 4801504 4801702 2.99 1.14e-05
"ENSMUSG00000028926" "chr5-6718" "chr5" 4802371 4802569 3.15 4.53e-06
"ENSMUSG00000028931" "chr4-5863" "chr4" 151766321 151766505 3.31 9.85e-06
"ENSMUSG00000028937" "chr4-3360" "chr4" 151571457 151571655 2.33 2.57e-05
"ENSMUSG00000028937" "chr4-3361" "chr4" 151603511 151603709 2.79 1.69e-06
"ENSMUSG00000028937" "chr4-4972" "chr4" 151591459 151591657 2.59 4.69e-05
"ENSMUSG00000028943" "chr4-6768" "chr4" 151499805 151500003 4.79 3.91e-09
"ENSMUSG00000028945" "chr5-4044" "chr5" 24346147 24346345 4.15 2.48e-08
"ENSMUSG00000028960" "chr4-3587" "chr4" 148754181 148754379 3.16 7.98e-08
"ENSMUSG00000028960" "chr4-4156" "chr4" 148756025 148756223 2.87 3.34e-05
"ENSMUSG00000028960" "chr4-7622" "chr4" 148770347 148770545 3.45 1.99e-05
"ENSMUSG00000028961" "chr4-2344" "chr4" 148546552 148546750 2.11 1.19e-05
"ENSMUSG00000028977" "chr4-4149" "chr4" 148283760 148283958 2.47 2.26e-05
"ENSMUSG00000028986" "chr5-3720" "chr5" 23620812 23621010 2.68 1.77e-05
"ENSMUSG00000028988" "chr4-7627" "chr4" 148935234 148935432 9.58 6.48e-13
"ENSMUSG00000029004" "chr5-5987" "chr5" 22964470 22964668 2.77 2.45e-05
"ENSMUSG00000029015" "chr5-2857" "chr5" 21372047 21372245 2.14 4e-05
"ENSMUSG00000029032" "chr4-6046" "chr4" 153676341 153676539 3.45 1.99e-05
"ENSMUSG00000029050" "chr4-3368" "chr4" 154535040 154535238 2.71 1.24e-06
"ENSMUSG00000029050" "chr4-7710" "chr4" 154539943 154540141 2.63 9.4e-05
"ENSMUSG00000029050" "chr4-4256" "chr4" 154580911 154581095 2.51 6.36e-05
"ENSMUSG00000029053" "chr4-2246" "chr4" 154716809 154717007 2.06 2.54e-05
"ENSMUSG00000029053" "chr4-3883" "chr4" 154655642 154655840 2.26 5.99e-05
"ENSMUSG00000029053" "chr4-4573" "chr4" 154640833 154641031 2.98 2.94e-06
"ENSMUSG00000029055" "chr4-3879" "chr4" 154355985 154356183 2.96 2e-07
"ENSMUSG00000029056" "chr4-3879" "chr4" 154355985 154356183 2.96 2e-07
"ENSMUSG00000029060" "chr4-2485" "chr4" 155027480 155027678 2.14 4e-05
"ENSMUSG00000029061" "chr4-2485" "chr4" 155027480 155027678 2.14 4e-05
"ENSMUSG00000029070" "chr4-2787" "chr4" 155215056 155215254 2.28 1.17e-05
"ENSMUSG00000029088" "chr5-4116" "chr5" 48851831 48852029 3.19 3.05e-07
"ENSMUSG00000029092" "chr5-1862" "chr5" 45611183 45611381 2.04 1.57e-05
"ENSMUSG00000029093" "chr5-3069" "chr5" 36709323 36709521 2.26 5.99e-05
"ENSMUSG00000029093" "chr5-4085" "chr5" 36741070 36741268 2.63 9.4e-05
"ENSMUSG00000029093" "chr5-5466" "chr5" 36788177 36788375 5.27 1.92e-09
"ENSMUSG00000029093" "chr5-4935" "chr5" 36576432 36576630 3.15 4.53e-06
"ENSMUSG00000029094" "chr5-1933" "chr5" 36281195 36281393 2.08 7.52e-06
"ENSMUSG00000029096" "chr5-4076" "chr5" 36039347 36039545 3.11 3.73e-06
"ENSMUSG00000029103" "chr5-1930" "chr5" 35503180 35503378 2.31 3.39e-06
